number,user,restaurant_name
1201,DvcAC_nlKaTDsHcA8Slagw,vVqxGrqt5ALxQjJGnntpKQ
1202,DvcAC_nlKaTDsHcA8Slagw,Rwzp59f3Ia-v2V8Ku0zZWQ
1203,DvcAC_nlKaTDsHcA8Slagw,rAy5tizRpmTpZBg_0aTlKg
1204,DvcAC_nlKaTDsHcA8Slagw,3n_2L-oqqw6noFKsb3qmeg
1205,DvcAC_nlKaTDsHcA8Slagw,jLcBOqa-UT6qugFgZqjNvA
1206,DvcAC_nlKaTDsHcA8Slagw,_HMiq7vSET4uhNScBdOJnw
1207,DvcAC_nlKaTDsHcA8Slagw,tq03doSUN1Hpd2zmNAMRCQ
1208,DvcAC_nlKaTDsHcA8Slagw,7LFdimtQU3yrgiKyE53klQ
1209,DvcAC_nlKaTDsHcA8Slagw,6LgTc7CZlXCd1Pxq3BiVcw
1210,DvcAC_nlKaTDsHcA8Slagw,V6ZbbgJMenh5XCQ1H4hrYw
1211,Q_xp4HJSPvyv7AOnetmjfw,fY1IkBnRft1KR0O2tqu7pg
1212,Q_xp4HJSPvyv7AOnetmjfw,CVAUcmvMu6voGtA1aQdG_Q
1213,Q_xp4HJSPvyv7AOnetmjfw,_HMiq7vSET4uhNScBdOJnw
1214,Q_xp4HJSPvyv7AOnetmjfw,I1wArJIYbFl2txUL6unC6A
1215,Q_xp4HJSPvyv7AOnetmjfw,vVqxGrqt5ALxQjJGnntpKQ
1216,Q_xp4HJSPvyv7AOnetmjfw,6LgTc7CZlXCd1Pxq3BiVcw
1217,Q_xp4HJSPvyv7AOnetmjfw,k3pHAEdDGC2tqHlrqXql4Q
1218,Q_xp4HJSPvyv7AOnetmjfw,OExxlOVjUIDh3TFjPzbSDA
1219,Q_xp4HJSPvyv7AOnetmjfw,lJ5YkS5fxC8dcSK4FPtyYQ
1220,Q_xp4HJSPvyv7AOnetmjfw,H1pzpBdffm4NUbBRP8KLDA
1221,Cdf3Rf4WD-iTEQYIzSZ_AQ,cEX4Cw8q2ftBrbpCvInf0w
1222,Cdf3Rf4WD-iTEQYIzSZ_AQ,BYwoAKKtdSeylSN7QV8oNw
1223,Cdf3Rf4WD-iTEQYIzSZ_AQ,rz8khUD2Amv1lBoIiwpEWw
1224,Cdf3Rf4WD-iTEQYIzSZ_AQ,CfFGKTJ1RgdTYpY0fj1E5w
1225,Cdf3Rf4WD-iTEQYIzSZ_AQ,CTYFfHq1SWFyCeJ-KyIgOQ
1226,Cdf3Rf4WD-iTEQYIzSZ_AQ,_HMiq7vSET4uhNScBdOJnw
1227,Cdf3Rf4WD-iTEQYIzSZ_AQ,lycfBKtcR7keDQQOeMMsoA
1228,Cdf3Rf4WD-iTEQYIzSZ_AQ,3vr42-TF3V31LrN5sAFbDQ
1229,Cdf3Rf4WD-iTEQYIzSZ_AQ,VZcs1K7A31sNQurNXs9gaQ
1230,Cdf3Rf4WD-iTEQYIzSZ_AQ,YzYNEpi9JU34yJRqCxb9ag
1231,8ndGgI6Fhgm1kWvMdOzp_Q,4xrZmZJGrLY2kHL2ylM1uQ
1232,8ndGgI6Fhgm1kWvMdOzp_Q,ukt4MFLf8IpsI420CJCMkA
1233,8ndGgI6Fhgm1kWvMdOzp_Q,ul_m-XnIMAmddgqOpv5-aQ
1234,8ndGgI6Fhgm1kWvMdOzp_Q,n5vQCdHfl2Dm7r4l5FW8Cw
1235,8ndGgI6Fhgm1kWvMdOzp_Q,bjL1PC2e9dvjBVewmoXYwQ
1236,8ndGgI6Fhgm1kWvMdOzp_Q,_HMiq7vSET4uhNScBdOJnw
1237,8ndGgI6Fhgm1kWvMdOzp_Q,j02fdPWz9L-et3yjzHnhuw
1238,8ndGgI6Fhgm1kWvMdOzp_Q,CHSOxwAtWXl4I2kvBT-sng
1239,8ndGgI6Fhgm1kWvMdOzp_Q,g_oK5K039p7OVy43FSg-ug
1240,8ndGgI6Fhgm1kWvMdOzp_Q,kDlakqhueliPOad3CDNE_A
1241,pbFIcKknRHjLj1aKi6WAhg,7LFdimtQU3yrgiKyE53klQ
1242,pbFIcKknRHjLj1aKi6WAhg,VZcs1K7A31sNQurNXs9gaQ
1243,pbFIcKknRHjLj1aKi6WAhg,OGIf_bb_QFY7hbYy4AlT0g
1244,pbFIcKknRHjLj1aKi6WAhg,J3ijSN86u_Pg42BZjkDM_g
1245,pbFIcKknRHjLj1aKi6WAhg,Rl318hUrGlkPJhMmNNZizQ
1246,pbFIcKknRHjLj1aKi6WAhg,vVqxGrqt5ALxQjJGnntpKQ
1247,pbFIcKknRHjLj1aKi6WAhg,ZhJ59SFPifQiTW0gAddfGw
1248,pbFIcKknRHjLj1aKi6WAhg,tDGDMePyQvBBn416-1SEMA
1249,pbFIcKknRHjLj1aKi6WAhg,at7wfECnjgIJi5o7gL8fyQ
1250,pbFIcKknRHjLj1aKi6WAhg,fqhahiKsc6gPs5Sx4mf9Vg
1251,4aKBSZVBUSq1nfTrOHlAvQ,WFtN3VJ4Tft0hQHl6NZaAA
1252,4aKBSZVBUSq1nfTrOHlAvQ,xpHn6SAJ3xqJGgzZTASrSg
1253,4aKBSZVBUSq1nfTrOHlAvQ,MvdRWrf33EkVW-2dzTuNyg
1254,4aKBSZVBUSq1nfTrOHlAvQ,CTYFfHq1SWFyCeJ-KyIgOQ
1255,4aKBSZVBUSq1nfTrOHlAvQ,0W5UWAcjwGuCJOv8rXGMqw
1256,4aKBSZVBUSq1nfTrOHlAvQ,Zz8xPKC4RDGJCB49R_w9hQ
1257,4aKBSZVBUSq1nfTrOHlAvQ,NbQH02mMYJ4r1RqvG2FDBA
1258,4aKBSZVBUSq1nfTrOHlAvQ,gCTgjlUH5JQk0r-RZ7Gg_Q
1259,4aKBSZVBUSq1nfTrOHlAvQ,2tGFUtUrE0DhwlX59pbArA
1260,4aKBSZVBUSq1nfTrOHlAvQ,IC15vAUX4EiMlWxxMehohw
1261,sby-fi2OMMU51PEHXInHKQ,J3ijSN86u_Pg42BZjkDM_g
1262,sby-fi2OMMU51PEHXInHKQ,9gkO3xa7P3U4aLdg3hws6g
1263,sby-fi2OMMU51PEHXInHKQ,sxQdEEfKRviWRymOoH9UiA
1264,sby-fi2OMMU51PEHXInHKQ,6LgTc7CZlXCd1Pxq3BiVcw
1265,sby-fi2OMMU51PEHXInHKQ,ymAw53bQVppVV7T40fNgRw
1266,sby-fi2OMMU51PEHXInHKQ,Yp3CLIf55i9sY7tVAO6a3Q
1267,sby-fi2OMMU51PEHXInHKQ,pJWufKPuAuRFUyky_LeUMg
1268,sby-fi2OMMU51PEHXInHKQ,lE9qVePgvolkhw6C3Cdkeg
1269,sby-fi2OMMU51PEHXInHKQ,dFYfZsc-SUwRpDEgJiIoXA
1270,sby-fi2OMMU51PEHXInHKQ,f0XsCt81O34aR6BEo7GyQg
1271,O4sAznBNs3wrHaePq55S0w,uQu5DtnXZZ8XVfBKldKnag
1272,O4sAznBNs3wrHaePq55S0w,ZhJ59SFPifQiTW0gAddfGw
1273,O4sAznBNs3wrHaePq55S0w,lJ5YkS5fxC8dcSK4FPtyYQ
1274,O4sAznBNs3wrHaePq55S0w,wVwShEOsjRyN4W6CXduAlQ
1275,O4sAznBNs3wrHaePq55S0w,Rl318hUrGlkPJhMmNNZizQ
1276,O4sAznBNs3wrHaePq55S0w,DHtvncPCxHKnuMgobG4inw
1277,O4sAznBNs3wrHaePq55S0w,6LgTc7CZlXCd1Pxq3BiVcw
1278,O4sAznBNs3wrHaePq55S0w,x0Pk5Uvy0y63FSzcfmxRpQ
1279,O4sAznBNs3wrHaePq55S0w,EqdAzi9c5xuhxN9brmEaZw
1280,O4sAznBNs3wrHaePq55S0w,whhHjlFGo7B0ZeBS1jiLag
1281,OmUOyRV3sC1mG_yxKHXV8g,pJWufKPuAuRFUyky_LeUMg
1282,OmUOyRV3sC1mG_yxKHXV8g,U3i7AaegudvpmDL23_wEmQ
1283,OmUOyRV3sC1mG_yxKHXV8g,BYwoAKKtdSeylSN7QV8oNw
1284,OmUOyRV3sC1mG_yxKHXV8g,XLa3iW4hkLyImtZAx61lSg
1285,OmUOyRV3sC1mG_yxKHXV8g,tRPHSd0ow1hsqMRxyMePeg
1286,OmUOyRV3sC1mG_yxKHXV8g,EJNkmXMDWurCPjOZe_WXAg
1287,OmUOyRV3sC1mG_yxKHXV8g,i5dxKKLe2kJ8WbPUXilPGg
1288,OmUOyRV3sC1mG_yxKHXV8g,_HMiq7vSET4uhNScBdOJnw
1289,OmUOyRV3sC1mG_yxKHXV8g,z3zGql0n8YV9HCtUu6Be2w
1290,OmUOyRV3sC1mG_yxKHXV8g,ib_206uhcdzV7lNcCpniXA
1291,XPFP9OVQFKqFg2E0YYK_FQ,ZhJ59SFPifQiTW0gAddfGw
1292,XPFP9OVQFKqFg2E0YYK_FQ,NbNk81ze4wftHA9hoXik7A
1293,XPFP9OVQFKqFg2E0YYK_FQ,DHtvncPCxHKnuMgobG4inw
1294,XPFP9OVQFKqFg2E0YYK_FQ,7gpa5X8YUlebQH7NiNkHbg
1295,XPFP9OVQFKqFg2E0YYK_FQ,r1W_Co451x1A1GCMkukMNw
1296,XPFP9OVQFKqFg2E0YYK_FQ,8F-sFWDWTnJlZz4SOum5aA
1297,XPFP9OVQFKqFg2E0YYK_FQ,3n_2L-oqqw6noFKsb3qmeg
1298,XPFP9OVQFKqFg2E0YYK_FQ,V9Yl-VFF1a_LbFi8hwi33Q
1299,XPFP9OVQFKqFg2E0YYK_FQ,vZiWYH4XIiy3fqPNy615Kg
1300,XPFP9OVQFKqFg2E0YYK_FQ,zV9vGjToUEEUXim9lgSQnQ
1301,S5ja_V3Igio4nZDxDH7TJA,ib_206uhcdzV7lNcCpniXA
1302,S5ja_V3Igio4nZDxDH7TJA,pKrcWHvmxT2pIAhInIUj3w
1303,S5ja_V3Igio4nZDxDH7TJA,xD3L3JhNxsAfQikOHWHa4w
1304,S5ja_V3Igio4nZDxDH7TJA,BfGgttAzEPx9v7b8Sgkedw
1305,S5ja_V3Igio4nZDxDH7TJA,ZSpfF89JnQN6fiS8OhBlZQ
1306,S5ja_V3Igio4nZDxDH7TJA,EECw-s6Jy-fyJHhkUGQhHg
1307,S5ja_V3Igio4nZDxDH7TJA,_HMiq7vSET4uhNScBdOJnw
1308,S5ja_V3Igio4nZDxDH7TJA,ymAw53bQVppVV7T40fNgRw
1309,S5ja_V3Igio4nZDxDH7TJA,LFknVw6uTIaL-MY_RqkN7g
1310,S5ja_V3Igio4nZDxDH7TJA,l5lEOq47ne-jWKl67VKwZA
1311,03RJcIDcNwH4WQmqjIvwIw,vZiWYH4XIiy3fqPNy615Kg
1312,03RJcIDcNwH4WQmqjIvwIw,XuxzGu2PEr59drHseZOVCg
1313,03RJcIDcNwH4WQmqjIvwIw,hSEGyy0-i1_ZXGIRySbgcg
1314,03RJcIDcNwH4WQmqjIvwIw,U3i7AaegudvpmDL23_wEmQ
1315,03RJcIDcNwH4WQmqjIvwIw,pKNDz1tzC5llbengNUz_7w
1316,03RJcIDcNwH4WQmqjIvwIw,OwgjWbW9NaTYRax_0Rb9lQ
1317,03RJcIDcNwH4WQmqjIvwIw,K0jxSR_b1Bm4vmjCeSx9qA
1318,03RJcIDcNwH4WQmqjIvwIw,ADtSvzL_abKwWPM1EL2yJw
1319,03RJcIDcNwH4WQmqjIvwIw,HALtXIDS54MBLYD3VRyJ8A
1320,03RJcIDcNwH4WQmqjIvwIw,YzYNEpi9JU34yJRqCxb9ag
1321,reui1h17m_2_7NcCS-w_Cw,vVqxGrqt5ALxQjJGnntpKQ
1322,reui1h17m_2_7NcCS-w_Cw,_7nMWBmfFvk9S3tKG3Ip_g
1323,reui1h17m_2_7NcCS-w_Cw,J9rMt_V1NX49rU3YUjh_7Q
1324,reui1h17m_2_7NcCS-w_Cw,-U4BnQL4VC3dkRDUZL0i8Q
1325,reui1h17m_2_7NcCS-w_Cw,0UVlw30JrYGl79rT0XIEmw
1326,reui1h17m_2_7NcCS-w_Cw,txwpCDw5Utu9WbM0VtYJqg
1327,reui1h17m_2_7NcCS-w_Cw,Xtr2M_mh9_jOkmpNd_CSCA
1328,reui1h17m_2_7NcCS-w_Cw,BYwoAKKtdSeylSN7QV8oNw
1329,reui1h17m_2_7NcCS-w_Cw,i5dxKKLe2kJ8WbPUXilPGg
1330,reui1h17m_2_7NcCS-w_Cw,9R5laAm5Kv4aBLVtH1gVnA
1331,-0D44Oa5eolEFmaIM4MbWA,_HMiq7vSET4uhNScBdOJnw
1332,-0D44Oa5eolEFmaIM4MbWA,LFknVw6uTIaL-MY_RqkN7g
1333,-0D44Oa5eolEFmaIM4MbWA,3vr42-TF3V31LrN5sAFbDQ
1334,-0D44Oa5eolEFmaIM4MbWA,7LFdimtQU3yrgiKyE53klQ
1335,-0D44Oa5eolEFmaIM4MbWA,VEy3-SnvsKgWfGM_b2irbA
1336,-0D44Oa5eolEFmaIM4MbWA,Rwzp59f3Ia-v2V8Ku0zZWQ
1337,-0D44Oa5eolEFmaIM4MbWA,x44o1_Dw4QsQZRtBJgwZaA
1338,-0D44Oa5eolEFmaIM4MbWA,txwpCDw5Utu9WbM0VtYJqg
1339,-0D44Oa5eolEFmaIM4MbWA,imXbGrnZLLmuBCdor4LjTA
1340,-0D44Oa5eolEFmaIM4MbWA,avrJOt2Kzk7fUpe4D4_DAQ
1341,WaxgrE1Uawl2Tqs_CbAHLQ,i5dxKKLe2kJ8WbPUXilPGg
1342,WaxgrE1Uawl2Tqs_CbAHLQ,J9rMt_V1NX49rU3YUjh_7Q
1343,WaxgrE1Uawl2Tqs_CbAHLQ,U3i7AaegudvpmDL23_wEmQ
1344,WaxgrE1Uawl2Tqs_CbAHLQ,HALtXIDS54MBLYD3VRyJ8A
1345,WaxgrE1Uawl2Tqs_CbAHLQ,SNO_rcpzRL8b2EB9QuntTQ
1346,WaxgrE1Uawl2Tqs_CbAHLQ,pKrcWHvmxT2pIAhInIUj3w
1347,WaxgrE1Uawl2Tqs_CbAHLQ,pnjp8dim5eVWHIX7oYnEbQ
1348,WaxgrE1Uawl2Tqs_CbAHLQ,LFknVw6uTIaL-MY_RqkN7g
1349,WaxgrE1Uawl2Tqs_CbAHLQ,6xx2FpMxjwabEHz_t2MiZg
1350,WaxgrE1Uawl2Tqs_CbAHLQ,Rl318hUrGlkPJhMmNNZizQ
1351,Lya-IFg6T-vNpNp1kRFQjw,-WRbjOIgvQQ3jlJnvKUBNA
1352,Lya-IFg6T-vNpNp1kRFQjw,NbQH02mMYJ4r1RqvG2FDBA
1353,Lya-IFg6T-vNpNp1kRFQjw,Pv0P0vYFIOlMPPfn18Wc7Q
1354,Lya-IFg6T-vNpNp1kRFQjw,7LFdimtQU3yrgiKyE53klQ
1355,Lya-IFg6T-vNpNp1kRFQjw,U3i7AaegudvpmDL23_wEmQ
1356,Lya-IFg6T-vNpNp1kRFQjw,UPRFpMsB4I64GRjUqjRmiw
1357,Lya-IFg6T-vNpNp1kRFQjw,fY1IkBnRft1KR0O2tqu7pg
1358,Lya-IFg6T-vNpNp1kRFQjw,ZSpfF89JnQN6fiS8OhBlZQ
1359,Lya-IFg6T-vNpNp1kRFQjw,XuxzGu2PEr59drHseZOVCg
1360,Lya-IFg6T-vNpNp1kRFQjw,dFYfZsc-SUwRpDEgJiIoXA
1361,frthTngbBHgSdk4j85HmEQ,_HMiq7vSET4uhNScBdOJnw
1362,frthTngbBHgSdk4j85HmEQ,kA5pZz-koXIlPaDJALDroQ
1363,frthTngbBHgSdk4j85HmEQ,vZiWYH4XIiy3fqPNy615Kg
1364,frthTngbBHgSdk4j85HmEQ,OExxlOVjUIDh3TFjPzbSDA
1365,frthTngbBHgSdk4j85HmEQ,LFknVw6uTIaL-MY_RqkN7g
1366,frthTngbBHgSdk4j85HmEQ,dUUJ2-v8Vltv4FkUB55bog
1367,frthTngbBHgSdk4j85HmEQ,t4Ep18Iylp0bOAgsCxZpOw
1368,frthTngbBHgSdk4j85HmEQ,VEy3-SnvsKgWfGM_b2irbA
1369,frthTngbBHgSdk4j85HmEQ,x44o1_Dw4QsQZRtBJgwZaA
1370,frthTngbBHgSdk4j85HmEQ,MPzZuWpKpeLBa833zzL9IQ
1371,C64vnYvvV1pXLJn0MJ_IJw,xD3L3JhNxsAfQikOHWHa4w
1372,C64vnYvvV1pXLJn0MJ_IJw,XAMUaVFO2y5Vf1Uz_rYA1Q
1373,C64vnYvvV1pXLJn0MJ_IJw,EJNkmXMDWurCPjOZe_WXAg
1374,C64vnYvvV1pXLJn0MJ_IJw,x44o1_Dw4QsQZRtBJgwZaA
1375,C64vnYvvV1pXLJn0MJ_IJw,JG3Yw6z48y6Eyi0DnN19tQ
1376,C64vnYvvV1pXLJn0MJ_IJw,_HMiq7vSET4uhNScBdOJnw
1377,C64vnYvvV1pXLJn0MJ_IJw,2JFWJDNeLZN3dbTXs8kNMQ
1378,C64vnYvvV1pXLJn0MJ_IJw,WlT8rU9YYRjGSG-gX_hnCg
1379,C64vnYvvV1pXLJn0MJ_IJw,ib_206uhcdzV7lNcCpniXA
1380,C64vnYvvV1pXLJn0MJ_IJw,rAy5tizRpmTpZBg_0aTlKg
1381,W6w9AZKCKBo9m8iPr2hQyg,lE9qVePgvolkhw6C3Cdkeg
1382,W6w9AZKCKBo9m8iPr2hQyg,_HMiq7vSET4uhNScBdOJnw
1383,W6w9AZKCKBo9m8iPr2hQyg,Rwzp59f3Ia-v2V8Ku0zZWQ
1384,W6w9AZKCKBo9m8iPr2hQyg,J1ROdxjb_A27axMgigweEg
1385,W6w9AZKCKBo9m8iPr2hQyg,pKrcWHvmxT2pIAhInIUj3w
1386,W6w9AZKCKBo9m8iPr2hQyg,vVqxGrqt5ALxQjJGnntpKQ
1387,W6w9AZKCKBo9m8iPr2hQyg,pJWufKPuAuRFUyky_LeUMg
1388,W6w9AZKCKBo9m8iPr2hQyg,6xx2FpMxjwabEHz_t2MiZg
1389,W6w9AZKCKBo9m8iPr2hQyg,EJNkmXMDWurCPjOZe_WXAg
1390,W6w9AZKCKBo9m8iPr2hQyg,P-X4kr5pDqXzhPEfa6RsTQ
1391,2lwizmnZ8INb-6nDpgE0Kg,7LFdimtQU3yrgiKyE53klQ
1392,2lwizmnZ8INb-6nDpgE0Kg,ib_206uhcdzV7lNcCpniXA
1393,2lwizmnZ8INb-6nDpgE0Kg,T7ekp7FiffoWDq53hbZDhg
1394,2lwizmnZ8INb-6nDpgE0Kg,JHi4LCxdbpXthg98sQiicQ
1395,2lwizmnZ8INb-6nDpgE0Kg,ZhJ59SFPifQiTW0gAddfGw
1396,2lwizmnZ8INb-6nDpgE0Kg,ko4q1Oj4iWvYSxoamlcEgw
1397,2lwizmnZ8INb-6nDpgE0Kg,LFknVw6uTIaL-MY_RqkN7g
1398,2lwizmnZ8INb-6nDpgE0Kg,NbQH02mMYJ4r1RqvG2FDBA
1399,2lwizmnZ8INb-6nDpgE0Kg,kA5pZz-koXIlPaDJALDroQ
1400,2lwizmnZ8INb-6nDpgE0Kg,SNO_rcpzRL8b2EB9QuntTQ
1401,L_jIXFcx9ivqUAZqWnulyQ,eNuJkqMjbGRbY-T01JsTXA
1402,L_jIXFcx9ivqUAZqWnulyQ,4l9M9C96HW6JpwrQPJGMNQ
1403,L_jIXFcx9ivqUAZqWnulyQ,6LgTc7CZlXCd1Pxq3BiVcw
1404,L_jIXFcx9ivqUAZqWnulyQ,bjL1PC2e9dvjBVewmoXYwQ
1405,L_jIXFcx9ivqUAZqWnulyQ,ib_206uhcdzV7lNcCpniXA
1406,L_jIXFcx9ivqUAZqWnulyQ,hinGqQYvot8HtRYxSdr6FA
1407,L_jIXFcx9ivqUAZqWnulyQ,lJ5YkS5fxC8dcSK4FPtyYQ
1408,L_jIXFcx9ivqUAZqWnulyQ,Pv0P0vYFIOlMPPfn18Wc7Q
1409,L_jIXFcx9ivqUAZqWnulyQ,MPzZuWpKpeLBa833zzL9IQ
1410,L_jIXFcx9ivqUAZqWnulyQ,zXN549bIpggs4ZqTS4u_Dw
1411,0TKbsw2xVBBV8gk4UwTsQg,PiHPVBDkXTXaJtrrnJt9QQ
1412,0TKbsw2xVBBV8gk4UwTsQg,0UVlw30JrYGl79rT0XIEmw
1413,0TKbsw2xVBBV8gk4UwTsQg,5RFNZZvtfF9uHVSUeYwzbQ
1414,0TKbsw2xVBBV8gk4UwTsQg,M3L6py5NM0_WjIT7410M0Q
1415,0TKbsw2xVBBV8gk4UwTsQg,hSEGyy0-i1_ZXGIRySbgcg
1416,0TKbsw2xVBBV8gk4UwTsQg,BYwoAKKtdSeylSN7QV8oNw
1417,0TKbsw2xVBBV8gk4UwTsQg,x0Pk5Uvy0y63FSzcfmxRpQ
1418,0TKbsw2xVBBV8gk4UwTsQg,J9rMt_V1NX49rU3YUjh_7Q
1419,0TKbsw2xVBBV8gk4UwTsQg,Lv5GFFciSK532QIX2ZLqjg
1420,0TKbsw2xVBBV8gk4UwTsQg,3hxwHzQ432UL3rQAWJG5TA
1421,cwZ64E_XT92XesWkQh85YQ,MuaIn9h_YOAmZxHxtQXAAw
1422,cwZ64E_XT92XesWkQh85YQ,7LFdimtQU3yrgiKyE53klQ
1423,cwZ64E_XT92XesWkQh85YQ,idWK9PJCzUMtNmZrg266KA
1424,cwZ64E_XT92XesWkQh85YQ,CTYFfHq1SWFyCeJ-KyIgOQ
1425,cwZ64E_XT92XesWkQh85YQ,VEy3-SnvsKgWfGM_b2irbA
1426,cwZ64E_XT92XesWkQh85YQ,5LMkTnMXOxlce_LwUNhpCQ
1427,cwZ64E_XT92XesWkQh85YQ,71aipxvzUEEAd245w61o7A
1428,cwZ64E_XT92XesWkQh85YQ,lycfBKtcR7keDQQOeMMsoA
1429,cwZ64E_XT92XesWkQh85YQ,cEX4Cw8q2ftBrbpCvInf0w
1430,cwZ64E_XT92XesWkQh85YQ,Lv5GFFciSK532QIX2ZLqjg
1431,BIkivGwMblK3_r2N0pSE8A,uQu5DtnXZZ8XVfBKldKnag
1432,BIkivGwMblK3_r2N0pSE8A,lE9qVePgvolkhw6C3Cdkeg
1433,BIkivGwMblK3_r2N0pSE8A,0W5UWAcjwGuCJOv8rXGMqw
1434,BIkivGwMblK3_r2N0pSE8A,x44o1_Dw4QsQZRtBJgwZaA
1435,BIkivGwMblK3_r2N0pSE8A,I1wArJIYbFl2txUL6unC6A
1436,BIkivGwMblK3_r2N0pSE8A,JHi4LCxdbpXthg98sQiicQ
1437,BIkivGwMblK3_r2N0pSE8A,GBU-qhVsFCFtwnMkQb3Vdg
1438,BIkivGwMblK3_r2N0pSE8A,-WRbjOIgvQQ3jlJnvKUBNA
1439,BIkivGwMblK3_r2N0pSE8A,0hGE_UiUMAcF3PABcE-M4Q
1440,BIkivGwMblK3_r2N0pSE8A,zArg-PsglebVBJMyjxfacw
1441,x7ykv2z_d0aIawhvEraRuQ,_HMiq7vSET4uhNScBdOJnw
1442,x7ykv2z_d0aIawhvEraRuQ,t4Ep18Iylp0bOAgsCxZpOw
1443,x7ykv2z_d0aIawhvEraRuQ,mnaTW8Wm0ESJXf4qqDtS9A
1444,x7ykv2z_d0aIawhvEraRuQ,tDGDMePyQvBBn416-1SEMA
1445,x7ykv2z_d0aIawhvEraRuQ,ukt4MFLf8IpsI420CJCMkA
1446,x7ykv2z_d0aIawhvEraRuQ,sxQdEEfKRviWRymOoH9UiA
1447,x7ykv2z_d0aIawhvEraRuQ,8F-sFWDWTnJlZz4SOum5aA
1448,x7ykv2z_d0aIawhvEraRuQ,2JFWJDNeLZN3dbTXs8kNMQ
1449,x7ykv2z_d0aIawhvEraRuQ,MPzZuWpKpeLBa833zzL9IQ
1450,x7ykv2z_d0aIawhvEraRuQ,o1_iIC0rU2yuF3SZvf6IjA
1451,e6Q9Km6Ve4B9lSRkL75M3w,BYwoAKKtdSeylSN7QV8oNw
1452,e6Q9Km6Ve4B9lSRkL75M3w,sxQdEEfKRviWRymOoH9UiA
1453,e6Q9Km6Ve4B9lSRkL75M3w,YzYNEpi9JU34yJRqCxb9ag
1454,e6Q9Km6Ve4B9lSRkL75M3w,qs6gA9Y5sRzpXnm_4QaP0Q
1455,e6Q9Km6Ve4B9lSRkL75M3w,Zztv1vtQ2AjOSUc_12-2pQ
1456,e6Q9Km6Ve4B9lSRkL75M3w,tDGDMePyQvBBn416-1SEMA
1457,e6Q9Km6Ve4B9lSRkL75M3w,l5lEOq47ne-jWKl67VKwZA
1458,e6Q9Km6Ve4B9lSRkL75M3w,OGIf_bb_QFY7hbYy4AlT0g
1459,e6Q9Km6Ve4B9lSRkL75M3w,7LFdimtQU3yrgiKyE53klQ
1460,e6Q9Km6Ve4B9lSRkL75M3w,NbQH02mMYJ4r1RqvG2FDBA
1461,EcBIMqc1zZTY_X0Y0Kq1sg,97DdiERj19Fuk5CRpHl0Hg
1462,EcBIMqc1zZTY_X0Y0Kq1sg,ZhJ59SFPifQiTW0gAddfGw
1463,EcBIMqc1zZTY_X0Y0Kq1sg,Rl318hUrGlkPJhMmNNZizQ
1464,EcBIMqc1zZTY_X0Y0Kq1sg,LFknVw6uTIaL-MY_RqkN7g
1465,EcBIMqc1zZTY_X0Y0Kq1sg,Lv5GFFciSK532QIX2ZLqjg
1466,EcBIMqc1zZTY_X0Y0Kq1sg,aFiCaAyKxBB6PI3hyV3cRQ
1467,EcBIMqc1zZTY_X0Y0Kq1sg,J9rMt_V1NX49rU3YUjh_7Q
1468,EcBIMqc1zZTY_X0Y0Kq1sg,JHi4LCxdbpXthg98sQiicQ
1469,EcBIMqc1zZTY_X0Y0Kq1sg,U3i7AaegudvpmDL23_wEmQ
1470,EcBIMqc1zZTY_X0Y0Kq1sg,CdAmgWWCabZQoYNNWOKcEw
1471,rjLuqTeEFE3TQo9IHyCr3Q,7LFdimtQU3yrgiKyE53klQ
1472,rjLuqTeEFE3TQo9IHyCr3Q,ko4q1Oj4iWvYSxoamlcEgw
1473,rjLuqTeEFE3TQo9IHyCr3Q,LFknVw6uTIaL-MY_RqkN7g
1474,rjLuqTeEFE3TQo9IHyCr3Q,ib_206uhcdzV7lNcCpniXA
1475,rjLuqTeEFE3TQo9IHyCr3Q,bjL1PC2e9dvjBVewmoXYwQ
1476,rjLuqTeEFE3TQo9IHyCr3Q,i5dxKKLe2kJ8WbPUXilPGg
1477,rjLuqTeEFE3TQo9IHyCr3Q,t88UJ1i5c2HxbWQTV440mg
1478,rjLuqTeEFE3TQo9IHyCr3Q,new3Ny6i5ZJVn3m-i4A2Tg
1479,rjLuqTeEFE3TQo9IHyCr3Q,sxQdEEfKRviWRymOoH9UiA
1480,rjLuqTeEFE3TQo9IHyCr3Q,2JFWJDNeLZN3dbTXs8kNMQ
1481,aEUGzkqPWS3SjghraZ5nMw,sxQdEEfKRviWRymOoH9UiA
1482,aEUGzkqPWS3SjghraZ5nMw,Rwzp59f3Ia-v2V8Ku0zZWQ
1483,aEUGzkqPWS3SjghraZ5nMw,ymAw53bQVppVV7T40fNgRw
1484,aEUGzkqPWS3SjghraZ5nMw,Zztv1vtQ2AjOSUc_12-2pQ
1485,aEUGzkqPWS3SjghraZ5nMw,5RFNZZvtfF9uHVSUeYwzbQ
1486,aEUGzkqPWS3SjghraZ5nMw,l5lEOq47ne-jWKl67VKwZA
1487,aEUGzkqPWS3SjghraZ5nMw,BYwoAKKtdSeylSN7QV8oNw
1488,aEUGzkqPWS3SjghraZ5nMw,KPrdWch1680ihzVe3C-s3w
1489,aEUGzkqPWS3SjghraZ5nMw,jrri7I3ZscmfRLEeIc0UXg
1490,aEUGzkqPWS3SjghraZ5nMw,vZiWYH4XIiy3fqPNy615Kg
1491,NvbhMp84EtWVFIwVuOs2_w,XuxzGu2PEr59drHseZOVCg
